Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-03-01,15:30,Bhaktapur,783,45.6,Medium,Cloudy
2025-04-28,9:00,Kalanki,95,36.8,Medium,Cloudy
2025-02-06,9:15,Lalitpur,951,32.5,Low,Cloudy
2025-01-09,12:45,Bhaktapur,650,34.5,Low,Fog
2025-01-01,14:15,Baneshwor,392,33.1,Low,Fog
2025-04-16,8:30,Bhaktapur,54,31.6,Low,Fog
2025-01-16,15:30,Maharajgunj,371,36.6,Medium,Cloudy
2025-01-19,15:30,Kalanki,248,36.8,Low,Clear
2025-01-12,15:15,Koteshwor,103,35.9,Low,Cloudy
2025-04-27,11:00,Chabahil,103,26.6,High,Fog
2025-03-26,14:15,Lalitpur,98,32.5,Medium,Rain
2025-02-25,11:00,Maharajgunj,52,48.7,Low,Fog
2025-01-12,11:15,Koteshwor,282,2.1,High,Rain
2025-01-28,14:00,Koteshwor,95,42.5,Medium,Fog
2025-01-05,15:30,Lalitpur,101,49.2,Low,Rain
2025-03-24,12:45,Chabahil,354,37.1,High,Rain
2025-05-02,10:00,Bhaktapur,97,50.7,Low,Rain
2025-04-15,8:45,Koteshwor,102,33.6,Medium,Rain
2025-02-02,8:45,Maharajgunj,53,33.6,Medium,Fog
2025-01-22,15:30,Lalitpur,821,0.0,High,Fog
2025-01-23,8:00,Bhaktapur,45,36.1,Medium,Rain
2025-03-26,13:45,Baneshwor,739,34.5,Low,Rain
2025-04-21,11:15,Maharajgunj,101,34.8,Medium,Rain
2025-02-18,10:00,Koteshwor,99,37.7,Low,Rain
2025-04-14,10:30,Maharajgunj,95,35.2,High,Rain
2025-01-06,15:15,Bhaktapur,50,17.1,Low,Clear
2025-04-03,12:30,Ratnapark,100,36.1,Medium,Rain
2025-02-26,10:30,Maharajgunj,98,37.1,Medium,Clear
2025-04-11,9:30,Chabahil,51,14.6,High,Rain
2025-03-08,9:15,Bhaktapur,101,14.4,Medium,Clear
2025-02-16,10:15,Maharajgunj,53,34.7,High,Fog
2025-01-18,10:30,Baneshwor,605,34.8,High,Clear
2025-02-22,15:00,Lalitpur,49,35.2,High,Fog
2025-05-02,14:30,Kalanki,702,33.5,Medium,Rain
2025-02-19,15:00,Ratnapark,47,33.9,Low,Rain
2025-02-06,8:00,Bhaktapur,51,37.8,High,Rain
2025-03-25,8:30,Baneshwor,98,39.0,Medium,Cloudy
2025-03-21,14:15,Ratnapark,48,35.2,Medium,Cloudy
2025-02-17,8:00,Ratnapark,45,32.4,Low,Clear
2025-01-08,11:15,Koteshwor,277,1.2,High,Rain
2025-05-01,15:15,Maharajgunj,54,32.6,Medium,Clear
2025-04-29,13:45,Lalitpur,96,30.3,Medium,Clear
2025-05-01,14:45,Ratnapark,540,0.4,High,Clear
2025-02-03,12:15,Koteshwor,45,33.8,Medium,Clear
2025-04-24,14:45,Koteshwor,107,31.8,Low,Fog
2025-04-12,9:15,Ratnapark,50,37.0,Medium,Fog
2025-01-06,12:00,Lalitpur,998,34.0,Low,Fog
2025-02-19,14:00,Koteshwor,104,48.1,Low,Clear
2025-01-07,10:45,Baneshwor,54,36.1,Medium,Cloudy
2025-01-22,10:15,Bhaktapur,53,36.9,High,Cloudy
2025-05-03,13:00,Koteshwor,49,33.9,Low,Clear
2025-02-01,9:45,Koteshwor,48,34.5,High,Fog
2025-03-04,10:30,Ratnapark,209,33.9,Medium,Fog
2025-03-30,9:45,Koteshwor,100,6.3,Low,Rain
2025-01-07,8:45,Chabahil,52,34.6,High,Cloudy
2025-02-18,14:00,Ratnapark,45,34.4,Low,Fog
2025-04-08,10:00,Baneshwor,101,32.5,Low,Fog
2025-01-22,13:00,Chabahil,52,36.3,High,Rain
2025-01-16,15:15,Bhaktapur,53,54.0,High,Rain
2025-03-02,15:00,Ratnapark,55,36.4,Medium,Clear
2025-02-24,13:15,Baneshwor,102,33.5,Medium,Cloudy
2025-01-09,8:00,Chabahil,444,26.0,Low,Fog
2025-03-19,8:15,Lalitpur,47,1.9,Low,Clear
2025-04-07,14:30,Baneshwor,46,33.7,Low,Cloudy
2025-02-16,11:15,Bhaktapur,793,33.2,Medium,Rain
2025-01-08,14:30,Ratnapark,98,32.5,High,Fog
2025-02-07,14:30,Ratnapark,98,34.4,Low,Clear
2025-05-05,11:45,Lalitpur,100,38.2,High,Rain
2025-04-17,9:30,Ratnapark,51,58.0,High,Clear
2025-02-10,13:30,Kalanki,221,6.8,Medium,Cloudy
2025-01-29,9:30,Baneshwor,54,36.3,Medium,Rain
2025-01-07,11:00,Bhaktapur,948,55.3,High,Clear
2025-05-03,13:00,Koteshwor,53,30.8,Low,Clear
2025-04-18,14:00,Bhaktapur,100,36.3,Medium,Rain
2025-02-10,13:45,Bhaktapur,47,39.3,Medium,Cloudy
2025-01-21,11:30,Chabahil,95,29.8,High,Cloudy
2025-02-14,13:00,Baneshwor,55,32.5,Medium,Clear
2025-03-08,14:00,Baneshwor,104,29.3,High,Rain
2025-02-13,12:30,Baneshwor,104,34.8,Medium,Rain
2025-03-22,13:30,Kalanki,816,37.0,Medium,Clear
2025-02-11,11:00,Bhaktapur,104,35.2,Low,Clear
2025-03-07,13:00,Chabahil,54,36.8,Low,Rain
2025-03-28,14:15,Lalitpur,97,36.7,Medium,Rain
2025-02-15,12:30,Baneshwor,102,38.4,Medium,Rain
2025-03-13,12:45,Chabahil,54,37.3,Medium,Fog
2025-03-23,14:00,Ratnapark,542,34.2,Low,Fog
2025-02-03,10:15,Koteshwor,55,43.1,High,Clear
2025-01-20,15:30,Kalanki,246,33.3,Low,Clear
2025-02-26,8:30,Chabahil,990,34.5,Low,Fog
2025-02-09,11:30,Ratnapark,193,35.1,Medium,Cloudy
2025-03-19,15:00,Maharajgunj,52,34.8,High,Fog
2025-03-06,10:00,Koteshwor,99,5.7,High,Rain
2025-03-31,13:45,Lalitpur,52,27.3,High,Fog
2025-02-18,10:45,Lalitpur,55,33.1,Medium,Rain
2025-04-23,9:30,Koteshwor,564,33.3,Low,Cloudy
2025-04-20,10:15,Chabahil,50,36.3,Medium,Rain
2025-04-25,11:30,Chabahil,96,40.2,Medium,Fog
2025-03-20,11:00,Koteshwor,55,0.0,Medium,Clear
2025-04-08,13:45,Baneshwor,98,37.7,High,Cloudy
2025-04-14,14:00,Lalitpur,53,37.6,Low,Rain
2025-04-01,9:15,Ratnapark,48,34.9,High,Rain
2025-03-07,11:30,Lalitpur,99,34.9,Medium,Cloudy
2025-03-04,9:45,Koteshwor,49,23.9,High,Clear
2025-04-07,12:45,Kalanki,54,16.3,High,Cloudy
2025-01-09,11:15,Koteshwor,284,3.6,High,Rain
2025-03-09,11:45,Chabahil,124,35.5,Low,Rain
2025-02-20,13:00,Chabahil,304,36.9,Low,Cloudy
2025-03-21,13:15,Lalitpur,51,2.2,Medium,Rain
2025-04-22,11:15,Maharajgunj,50,8.7,Medium,Clear
2025-02-07,12:45,Koteshwor,851,38.2,High,Cloudy
2025-02-16,14:00,Ratnapark,49,36.6,Low,Fog
2025-05-05,15:15,Koteshwor,97,37.4,High,Fog
2025-04-17,13:00,Maharajgunj,51,47.0,High,Cloudy
2025-04-23,11:15,Baneshwor,104,32.7,Medium,Clear
2025-04-02,8:00,Ratnapark,99,36.0,High,Rain
2025-03-13,10:15,Maharajgunj,101,9.3,High,Rain
2025-03-24,13:45,Ratnapark,241,34.4,Low,Rain
2025-04-24,10:30,Bhaktapur,103,36.5,Medium,Clear
2025-03-16,15:00,Baneshwor,52,37.8,Low,Fog
2025-01-26,8:30,Lalitpur,773,34.5,Low,Rain
2025-04-22,14:00,Maharajgunj,46,33.7,Low,Clear
2025-04-13,15:15,Chabahil,50,35.6,High,Rain
2025-03-01,11:30,Baneshwor,990,46.9,Low,Fog
2025-03-17,9:15,Koteshwor,101,33.7,Low,Rain
2025-02-15,8:30,Ratnapark,52,35.0,High,Rain
2025-01-16,13:00,Bhaktapur,924,34.9,Low,Rain
2025-01-26,14:15,Lalitpur,132,31.2,High,Clear
2025-04-07,12:45,Koteshwor,805,33.3,High,Clear
2025-03-28,9:45,Koteshwor,96,7.5,Low,Rain
2025-02-22,11:00,Maharajgunj,49,49.5,Low,Fog
2025-03-22,14:15,Maharajgunj,459,31.8,High,Rain
2025-01-31,15:15,Ratnapark,95,35.7,High,Rain
2025-03-22,13:15,Lalitpur,48,3.8,Medium,Rain
2025-03-15,10:15,Maharajgunj,96,13.6,High,Rain
2025-02-15,15:00,Koteshwor,50,34.5,Medium,Clear
2025-01-11,9:00,Koteshwor,929,33.4,High,Rain
2025-03-09,10:45,Bhaktapur,101,31.5,Medium,Fog
2025-04-24,12:15,Baneshwor,47,60.3,Medium,Clear
2025-01-10,14:30,Baneshwor,45,35.4,High,Clear
2025-03-30,13:30,Koteshwor,189,38.5,High,Clear
2025-03-08,15:30,Koteshwor,51,5.9,High,Cloudy
2025-01-19,9:30,Lalitpur,96,34.5,High,Cloudy
2025-04-01,9:30,Bhaktapur,255,34.2,High,Clear
2025-01-26,14:45,Koteshwor,97,47.9,Low,Rain
2025-01-29,12:30,Maharajgunj,103,36.3,Low,Cloudy
2025-04-11,10:00,Baneshwor,102,34.8,Low,Rain
2025-01-30,11:45,Ratnapark,49,36.0,High,Clear
2025-02-02,10:15,Koteshwor,101,38.7,Medium,Rain
2025-01-18,10:00,Ratnapark,47,34.2,Medium,Clear
2025-03-17,12:00,Baneshwor,109,18.3,Medium,Rain
2025-04-27,13:15,Bhaktapur,95,36.0,Medium,Clear
2025-04-18,13:45,Maharajgunj,55,39.3,Low,Clear
2025-01-13,12:00,Kalanki,96,33.5,High,Cloudy
2025-04-21,11:00,Ratnapark,52,35.8,High,Cloudy
2025-01-29,10:45,Bhaktapur,95,36.6,Low,Rain
2025-01-18,10:30,Ratnapark,55,33.1,High,Clear
2025-04-17,15:30,Baneshwor,99,34.4,Low,Cloudy
2025-01-01,10:45,Lalitpur,53,38.0,Medium,Rain
2025-05-05,9:45,Bhaktapur,103,33.6,High,Fog
2025-04-12,8:00,Baneshwor,102,35.1,Low,Rain
2025-01-13,13:15,Bhaktapur,959,26.8,Low,Clear
2025-02-19,15:00,Maharajgunj,55,47.0,High,Rain
2025-03-20,15:45,Kalanki,909,39.3,High,Rain
2025-01-04,15:45,Chabahil,97,37.5,High,Fog
2025-02-14,10:15,Maharajgunj,50,32.3,High,Fog
2025-05-03,15:00,Maharajgunj,103,35.1,High,Rain
2025-03-26,9:15,Kalanki,344,40.2,Medium,Rain
2025-04-06,8:30,Baneshwor,340,50.9,Low,Fog
2025-04-21,14:45,Koteshwor,106,26.6,Low,Fog
2025-01-01,14:30,Lalitpur,449,42.9,High,Clear
2025-01-27,12:00,Koteshwor,46,43.7,High,Cloudy
2025-03-02,11:45,Koteshwor,725,35.4,Medium,Fog
2025-03-24,14:30,Koteshwor,100,35.1,High,Rain
2025-02-10,10:30,Ratnapark,54,34.5,Low,Rain
2025-03-19,11:45,Koteshwor,882,42.0,Medium,Fog
2025-03-21,13:00,Kalanki,102,9.1,High,Fog
2025-04-16,10:00,Ratnapark,808,34.7,High,Cloudy
2025-01-10,14:30,Ratnapark,105,34.3,High,Fog
2025-01-18,10:30,Ratnapark,53,35.2,High,Clear
2025-01-24,9:30,Chabahil,98,5.4,Low,Rain
2025-01-20,8:15,Bhaktapur,526,33.0,Low,Cloudy
2025-02-28,8:15,Baneshwor,564,34.3,High,Fog
2025-02-06,12:30,Koteshwor,811,37.9,High,Clear
2025-02-12,10:00,Chabahil,181,51.9,High,Cloudy
2025-04-08,8:30,Kalanki,918,33.8,Medium,Clear
2025-03-10,15:45,Lalitpur,45,36.5,Low,Fog
2025-03-27,14:45,Baneshwor,151,36.3,Medium,Fog
2025-02-07,14:00,Lalitpur,103,26.2,Medium,Clear
2025-01-07,11:00,Bhaktapur,950,55.0,High,Clear
2025-02-10,11:30,Ratnapark,201,36.3,Medium,Cloudy
2025-04-26,12:30,Baneshwor,435,34.6,Low,Cloudy
2025-01-08,13:45,Chabahil,350,36.5,Low,Rain
2025-04-24,9:15,Maharajgunj,104,32.8,Low,Rain
2025-01-19,10:30,Maharajgunj,650,36.7,Medium,Cloudy
2025-04-09,11:30,Kalanki,274,36.8,Medium,Fog
2025-02-10,9:00,Baneshwor,95,31.6,High,Cloudy
2025-04-18,12:00,Lalitpur,913,1.5,Low,Fog
2025-03-13,12:45,Chabahil,437,29.1,Low,Fog
2025-03-11,10:00,Ratnapark,48,23.7,Medium,Fog
2025-04-22,10:30,Chabahil,97,50.7,Medium,Clear
2025-02-22,12:15,Lalitpur,50,49.3,Low,Fog
2025-03-15,9:15,Ratnapark,880,12.4,Low,Rain
2025-03-25,8:45,Ratnapark,49,37.8,Medium,Cloudy
2025-01-23,8:15,Lalitpur,941,32.9,High,Fog
2025-02-14,15:30,Ratnapark,46,37.9,High,Rain
2025-02-10,13:45,Bhaktapur,54,35.8,Medium,Cloudy
2025-04-16,14:00,Kalanki,103,8.2,Low,Clear
2025-04-24,8:00,Kalanki,50,34.3,High,Clear
2025-01-14,14:45,Chabahil,46,32.4,Medium,Cloudy
2025-04-27,9:00,Kalanki,102,36.9,Medium,Cloudy
2025-01-28,10:15,Koteshwor,102,35.6,High,Cloudy
2025-04-20,12:45,Maharajgunj,745,37.7,Low,Rain
2025-01-17,15:30,Maharajgunj,365,34.6,Medium,Cloudy
2025-01-01,13:00,Koteshwor,45,34.2,Low,Fog
2025-01-15,14:15,Kalanki,850,20.8,High,Rain
2025-03-13,8:00,Chabahil,98,38.8,Low,Rain
2025-01-05,8:45,Chabahil,52,35.0,High,Cloudy
2025-03-30,13:30,Koteshwor,182,33.5,High,Clear
2025-02-27,8:45,Kalanki,597,14.6,High,Fog
2025-03-23,10:00,Bhaktapur,47,34.5,Low,Clear
2025-02-01,15:00,Ratnapark,105,36.2,Medium,Cloudy
2025-02-27,10:15,Maharajgunj,967,34.5,High,Clear
2025-01-12,11:15,Kalanki,53,38.1,High,Cloudy
2025-03-02,13:45,Baneshwor,493,30.6,Low,Cloudy
2025-01-08,15:15,Koteshwor,53,36.0,High,Fog
2025-03-01,9:15,Maharajgunj,51,34.0,Low,Fog
2025-02-23,12:30,Kalanki,365,34.4,Low,Clear
2025-04-17,8:30,Kalanki,45,48.2,Low,Fog
2025-04-27,9:00,Maharajgunj,99,36.5,Low,Fog
2025-04-04,9:15,Maharajgunj,96,56.8,High,Cloudy
2025-03-01,12:15,Ratnapark,95,36.1,Medium,Fog
2025-02-07,14:45,Ratnapark,448,34.8,Medium,Clear
2025-01-26,8:45,Kalanki,281,35.3,Medium,Clear
2025-04-01,10:15,Baneshwor,45,36.8,Medium,Fog
2025-03-18,15:15,Baneshwor,55,36.9,Low,Cloudy
2025-03-26,9:30,Bhaktapur,96,29.6,High,Rain
2025-03-28,10:15,Ratnapark,576,34.5,High,Rain
2025-03-15,14:00,Lalitpur,292,35.6,Low,Rain
2025-02-20,9:30,Bhaktapur,97,7.3,High,Cloudy
2025-03-05,13:30,Koteshwor,97,52.9,Low,Cloudy
2025-03-22,11:30,Ratnapark,104,36.4,High,Cloudy
2025-04-30,11:30,Koteshwor,99,35.8,Medium,Clear
2025-01-04,13:00,Ratnapark,97,5.5,Low,Rain
2025-02-18,10:45,Baneshwor,130,36.8,Medium,Fog
2025-01-28,9:30,Koteshwor,101,32.1,Low,Rain
2025-03-18,15:15,Ratnapark,49,40.0,Medium,Rain
2025-03-19,12:45,Bhaktapur,98,47.4,Medium,Rain
2025-02-27,8:15,Lalitpur,47,35.0,Medium,Clear
2025-03-03,12:15,Chabahil,436,33.3,High,Fog
2025-03-26,10:00,Kalanki,346,34.6,Medium,Fog
2025-03-21,11:30,Lalitpur,45,35.2,High,Rain
2025-01-03,10:45,Maharajgunj,47,53.9,Medium,Clear
2025-03-21,13:30,Kalanki,822,38.0,Medium,Clear
2025-03-30,13:30,Koteshwor,183,34.0,High,Clear
2025-04-11,11:45,Chabahil,45,20.1,Low,Clear
2025-02-05,12:30,Chabahil,45,32.4,High,Fog
2025-02-23,12:30,Kalanki,359,34.2,Low,Clear
2025-04-04,12:45,Kalanki,53,18.8,High,Cloudy
2025-03-24,12:00,Ratnapark,49,11.4,Low,Cloudy
2025-01-29,11:30,Koteshwor,363,48.5,Low,Clear
2025-02-24,14:45,Lalitpur,102,34.1,Low,Rain
2025-05-01,13:45,Ratnapark,55,38.9,Medium,Cloudy
2025-03-09,12:30,Lalitpur,746,20.3,Low,Rain
2025-03-22,11:00,Maharajgunj,658,11.4,Medium,Clear
2025-03-25,14:15,Lalitpur,104,30.5,Medium,Rain
2025-01-15,10:45,Chabahil,49,40.0,High,Rain
2025-05-03,14:30,Baneshwor,95,16.0,Medium,Cloudy
2025-03-28,11:30,Kalanki,51,34.4,Low,Cloudy
2025-04-01,15:30,Maharajgunj,104,34.0,Medium,Fog
2025-02-02,13:00,Chabahil,105,35.8,Medium,Clear
2025-03-13,9:45,Baneshwor,309,22.8,Medium,Clear
2025-01-04,10:45,Chabahil,102,36.9,Medium,Cloudy
2025-01-26,15:45,Ratnapark,136,33.1,Low,Cloudy
2025-03-27,9:00,Kalanki,807,0.0,High,Rain
2025-01-27,9:30,Koteshwor,99,39.1,Low,Rain
2025-03-14,11:15,Chabahil,48,35.4,Low,Rain
2025-04-08,11:45,Chabahil,49,18.7,Low,Clear
2025-01-16,10:30,Baneshwor,614,33.1,High,Clear
2025-01-18,15:45,Bhaktapur,710,36.0,High,Fog
2025-01-13,10:15,Chabahil,98,37.1,High,Fog
2025-05-02,10:15,Lalitpur,102,36.7,Low,Cloudy
2025-02-18,12:00,Ratnapark,343,55.5,High,Cloudy
2025-02-25,10:00,Maharajgunj,46,5.7,Medium,Clear
2025-03-28,12:15,Lalitpur,50,38.3,High,Fog
2025-03-16,8:45,Ratnapark,880,6.1,Medium,Rain
2025-02-18,8:30,Ratnapark,46,33.4,High,Rain
2025-03-08,11:45,Chabahil,128,29.9,Low,Rain
2025-01-19,15:30,Maharajgunj,368,35.6,Medium,Cloudy
2025-01-22,14:15,Lalitpur,101,36.6,High,Clear
2025-02-06,12:30,Chabahil,45,32.8,High,Fog
2025-03-04,15:30,Koteshwor,53,8.0,High,Clear
2025-01-03,12:30,Kalanki,906,34.5,Low,Cloudy
2025-01-24,8:30,Ratnapark,95,35.2,Low,Fog
2025-02-11,12:45,Ratnapark,798,39.9,Low,Cloudy
2025-05-03,11:30,Bhaktapur,447,37.6,Medium,Fog
2025-01-24,14:15,Lalitpur,102,35.3,High,Clear
2025-02-27,15:30,Bhaktapur,779,44.2,Medium,Cloudy
2025-05-01,15:00,Maharajgunj,98,36.8,High,Rain
2025-05-02,13:00,Koteshwor,46,32.5,Low,Clear
2025-02-17,13:15,Lalitpur,276,37.6,Medium,Rain
2025-03-06,12:30,Lalitpur,746,20.0,Low,Rain
2025-01-19,11:15,Ratnapark,50,37.8,Low,Rain
2025-04-09,11:45,Chabahil,46,18.7,Low,Clear
2025-04-27,11:00,Chabahil,105,26.0,High,Fog
2025-05-04,13:30,Maharajgunj,931,35.2,Low,Clear
2025-01-15,8:30,Baneshwor,48,34.8,Medium,Rain
2025-05-02,11:45,Lalitpur,95,33.7,High,Rain
2025-01-27,8:45,Kalanki,276,33.9,Medium,Clear
2025-01-27,12:30,Maharajgunj,97,34.3,Low,Cloudy
2025-03-15,12:30,Koteshwor,105,32.7,High,Fog
2025-02-25,10:45,Lalitpur,326,30.4,Low,Cloudy
2025-02-04,10:00,Bhaktapur,55,34.9,Medium,Clear
2025-04-18,9:30,Bhaktapur,102,21.4,High,Cloudy
2025-02-10,9:30,Ratnapark,50,32.8,Medium,Clear
2025-04-29,15:00,Maharajgunj,97,32.7,High,Rain
2025-02-08,12:45,Koteshwor,852,38.9,High,Cloudy
2025-03-25,13:45,Chabahil,51,33.7,Low,Fog
2025-04-23,9:15,Maharajgunj,107,36.2,Low,Rain
2025-02-06,10:30,Koteshwor,200,35.3,High,Rain
2025-01-04,8:15,Kalanki,50,0.4,Medium,Fog
2025-01-07,15:00,Lalitpur,95,38.6,Medium,Rain
2025-02-03,14:15,Maharajgunj,97,36.4,Medium,Clear
2025-02-13,11:15,Chabahil,467,33.5,Medium,Clear
2025-04-14,9:15,Ratnapark,98,34.9,High,Clear
2025-02-11,13:30,Maharajgunj,48,32.7,Medium,Clear
2025-03-02,9:00,Baneshwor,101,38.7,High,Fog
2025-01-02,14:15,Baneshwor,397,33.2,Low,Fog
2025-02-12,13:45,Bhaktapur,55,34.0,Medium,Cloudy
2025-04-19,8:30,Bhaktapur,46,33.5,Low,Fog
2025-01-14,11:15,Maharajgunj,818,35.2,Low,Rain
2025-04-18,12:00,Baneshwor,47,13.7,Low,Clear
2025-01-25,10:45,Chabahil,674,38.6,High,Clear
2025-04-11,14:45,Baneshwor,98,34.2,Low,Rain
2025-03-16,13:00,Lalitpur,926,35.8,Low,Rain
2025-03-12,8:15,Bhaktapur,973,44.2,Medium,Rain
2025-01-21,11:00,Lalitpur,55,33.0,High,Cloudy
2025-03-13,10:30,Lalitpur,743,39.8,Medium,Fog
2025-02-04,14:15,Chabahil,102,37.7,High,Cloudy
2025-04-12,10:15,Chabahil,672,36.4,High,Rain
2025-02-18,10:45,Lalitpur,51,38.2,Medium,Rain
2025-01-29,10:45,Bhaktapur,100,37.4,Low,Rain
2025-03-13,14:45,Baneshwor,96,35.2,Low,Clear
2025-03-25,9:00,Lalitpur,46,11.7,Low,Cloudy
2025-02-24,14:45,Lalitpur,98,38.0,Low,Rain
2025-04-13,9:15,Ratnapark,98,33.1,High,Clear
2025-02-18,10:00,Koteshwor,729,54.3,Low,Cloudy
2025-01-20,10:00,Baneshwor,102,42.5,Low,Cloudy
2025-01-06,9:45,Maharajgunj,259,6.0,Medium,Clear
2025-04-17,13:45,Maharajgunj,46,39.0,Low,Clear
2025-03-26,9:15,Maharajgunj,459,35.7,High,Clear
2025-01-12,11:15,Koteshwor,286,3.9,High,Rain
2025-03-26,13:00,Chabahil,53,0.0,Medium,Cloudy
2025-04-19,14:30,Baneshwor,49,34.5,Low,Cloudy
2025-04-20,10:15,Chabahil,46,37.8,Medium,Rain
2025-01-13,8:30,Baneshwor,47,30.4,Medium,Rain
2025-03-05,15:45,Bhaktapur,52,41.5,Low,Fog
2025-03-18,14:30,Baneshwor,98,33.5,Medium,Rain
2025-02-14,14:30,Koteshwor,440,32.8,Medium,Clear
2025-02-25,8:45,Kalanki,589,16.0,High,Fog
2025-03-08,12:30,Lalitpur,746,20.5,Low,Rain
2025-02-16,9:15,Maharajgunj,715,36.2,Medium,Rain
2025-05-05,15:30,Baneshwor,101,33.7,Low,Cloudy
2025-03-23,10:00,Bhaktapur,48,37.7,Low,Clear
2025-04-10,15:00,Lalitpur,46,31.8,Medium,Clear
2025-01-26,10:30,Koteshwor,103,58.3,Low,Cloudy
2025-04-06,9:15,Koteshwor,48,33.6,High,Cloudy
2025-02-22,11:00,Maharajgunj,103,34.5,Low,Clear
2025-02-14,8:30,Maharajgunj,470,34.1,Low,Rain
2025-03-29,12:00,Maharajgunj,598,32.9,Low,Clear
2025-05-01,12:30,Kalanki,55,38.9,Medium,Cloudy
2025-02-25,13:15,Lalitpur,498,36.6,Low,Fog
2025-04-13,13:15,Ratnapark,738,37.4,Low,Rain
2025-04-30,13:15,Koteshwor,96,32.6,Low,Clear
2025-01-20,9:30,Lalitpur,100,35.4,High,Cloudy
2025-04-01,14:30,Maharajgunj,226,36.0,High,Rain
2025-05-05,9:00,Ratnapark,895,25.5,High,Fog
2025-03-12,15:15,Chabahil,100,2.7,Low,Clear
2025-01-07,15:15,Maharajgunj,327,37.2,High,Cloudy
2025-01-31,8:30,Kalanki,504,14.2,Low,Fog
2025-03-28,11:15,Baneshwor,102,33.1,Low,Rain
2025-02-24,12:45,Bhaktapur,97,31.3,Low,Clear
2025-02-20,13:30,Bhaktapur,99,36.2,High,Rain
2025-03-13,12:30,Koteshwor,103,39.9,High,Fog
2025-01-26,15:30,Bhaktapur,680,33.0,Low,Fog
2025-04-09,12:00,Baneshwor,537,35.3,Medium,Fog
2025-03-24,12:00,Lalitpur,101,37.2,Low,Rain
2025-03-12,13:00,Kalanki,105,31.5,Low,Clear
2025-03-11,12:15,Lalitpur,420,34.0,High,Clear
2025-04-06,11:45,Lalitpur,413,33.3,Low,Rain
2025-04-11,12:00,Baneshwor,670,37.0,High,Fog
2025-01-22,14:45,Koteshwor,99,53.7,Low,Rain
2025-04-27,10:30,Bhaktapur,312,35.3,High,Clear
2025-02-05,13:45,Kalanki,101,1.3,High,Clear
2025-02-12,15:00,Koteshwor,48,34.1,Medium,Clear
2025-04-06,8:00,Koteshwor,45,5.7,Medium,Fog
2025-01-13,11:00,Chabahil,112,33.0,High,Rain
2025-04-21,8:30,Kalanki,47,48.8,Low,Fog
2025-01-05,10:30,Ratnapark,716,36.1,Low,Rain
2025-03-30,11:15,Bhaktapur,290,3.0,High,Cloudy
2025-01-12,8:30,Maharajgunj,48,35.0,Low,Fog
2025-04-19,13:45,Lalitpur,596,35.1,Low,Rain
2025-02-15,8:00,Chabahil,101,50.8,High,Clear
2025-03-13,11:30,Bhaktapur,811,32.4,Low,Clear
2025-02-14,15:00,Koteshwor,51,35.3,Medium,Clear
2025-03-11,12:00,Kalanki,480,33.8,Low,Rain
2025-02-01,10:45,Koteshwor,48,18.3,Low,Fog
2025-03-25,10:00,Lalitpur,99,51.7,Medium,Rain
2025-04-07,8:30,Kalanki,919,33.8,Medium,Clear
2025-04-06,14:00,Chabahil,54,35.5,Low,Fog
2025-02-10,15:00,Koteshwor,105,36.7,High,Clear
2025-04-23,12:00,Ratnapark,48,33.1,Medium,Clear
2025-01-02,10:45,Lalitpur,49,35.2,Medium,Rain
2025-03-31,8:00,Ratnapark,99,31.4,High,Rain
2025-01-26,15:45,Ratnapark,137,38.1,Low,Cloudy
2025-04-20,9:30,Bhaktapur,98,19.3,High,Cloudy
2025-01-04,9:45,Bhaktapur,98,34.0,Medium,Rain
2025-01-06,14:45,Baneshwor,150,37.7,Low,Cloudy
2025-05-05,8:00,Lalitpur,105,34.5,Medium,Rain
2025-03-15,13:00,Lalitpur,930,32.6,Low,Rain
2025-03-27,8:30,Baneshwor,100,36.4,Medium,Cloudy
2025-03-09,9:15,Bhaktapur,100,14.4,Medium,Clear
2025-03-17,10:45,Lalitpur,50,33.7,Medium,Rain
2025-04-28,15:00,Ratnapark,104,16.0,Low,Rain
2025-04-21,13:00,Maharajgunj,99,34.1,Medium,Fog
2025-01-18,8:45,Baneshwor,99,49.6,Low,Cloudy
2025-03-06,12:15,Kalanki,103,32.2,Medium,Rain
2025-03-24,13:15,Lalitpur,52,1.6,Medium,Rain
2025-01-12,12:45,Bhaktapur,640,61.6,High,Cloudy
2025-04-23,12:00,Baneshwor,101,33.2,High,Cloudy
2025-02-24,12:30,Kalanki,365,33.8,Low,Clear
2025-01-30,11:30,Koteshwor,363,47.6,Low,Clear
2025-04-27,12:00,Koteshwor,99,36.2,High,Cloudy
2025-01-07,13:00,Lalitpur,47,37.4,High,Clear
2025-02-03,10:15,Koteshwor,98,37.4,Medium,Rain
2025-03-13,9:15,Koteshwor,54,0.5,Low,Rain
2025-04-27,12:45,Ratnapark,675,36.0,Low,Cloudy
2025-02-11,11:00,Maharajgunj,54,29.9,High,Clear
2025-03-29,11:15,Baneshwor,105,36.0,Low,Rain
2025-01-17,11:30,Baneshwor,364,36.0,Low,Cloudy
2025-03-03,8:30,Bhaktapur,103,34.1,Medium,Fog
2025-02-11,9:30,Ratnapark,55,35.4,Medium,Clear
2025-03-08,10:00,Koteshwor,105,5.5,High,Rain
2025-04-04,10:15,Bhaktapur,97,35.7,Low,Clear
2025-01-06,9:15,Kalanki,96,32.5,Low,Fog
