Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-05-04,15:30,Baneshwor,100,35,Low,Cloudy
2025-05-05,9:00,Baneshwor,100,35,Low,Cloudy
2025-05-04,14:45,Chabahil,723,35,Low,Cloudy
2025-05-05,10:30,Maharajgunj,351,35,Medium,Rain
2025-05-05,8:00,Lalitpur,100,35,Medium,Rain
2025-05-05,11:30,Chabahil,684,28,Medium,Clear
2025-05-05,12:45,Chabahil,558,35,High,Clear
2025-05-05,13:15,Maharajgunj,100,35,High,Rain
2025-05-05,14:30,Maharajgunj,50,35,Medium,Rain
2025-05-05,15:15,Koteshwor,100,35,High,Fog
